AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
74101,29557,Garima Merchant,58,M,A3
74102,29557,Farhan Sengupta,16,F,A4
74103,29558,Ekanta Keer,40,M,A1
74104,29558,Lajita Ghose,16,M,A2
74105,29558,Advik Bansal,33,M,A3
74106,29559,Meghana Bhardwaj,20,M,A1
74107,29559,Gunbir Narayanan,50,F,A2
74108,29560,Faris Varma,29,F,A1
74109,29560,Ansh Mammen,17,M,A2
74110,29560,Daniel Goel,53,M,A3
74111,29561,Pratyush Kapadia,50,M,A1
74112,29562,Unni Dubey,26,M,A1
74113,29562,Chaitanya Bhalla,45,F,A2
74114,29562,Kashvi Luthra,38,F,A3
74115,29563,Balveer Muni,17,F,A1
74116,29563,Priya Murthy,44,F,A2
74117,29563,Laksh Mohan,33,M,A3
74118,29564,Daksh Bhargava,20,M,A1
74119,29565,Inaya Bail,30,F,A1
74120,29566,Mugdha Cheema,45,M,A1
74121,29566,Inaya Sarraf,48,M,A2
74122,29567,Gaurang Pant,49,M,A1
74123,29567,Reva Verma,19,F,A2
74124,29567,Suhani Bajwa,28,M,A3
74125,29567,Owen Wali,43,M,A4
74126,29568,Sneha Kale,59,M,A1
74127,29569,Eesha Purohit,65,F,A1
74128,29569,Bhavani Loyal,50,M,A2
74129,29570,Tanay Pillai,70,F,A1
74130,29570,Bhavini Narasimhan,68,F,A2
74131,29570,Vrinda Vala,38,M,A3
74132,29570,Gagan Sane,34,M,A4
74133,29571,Deepa Bhatia,18,F,A1
74134,29571,Madhav Gour,32,M,A2
74135,29571,Tanay Mangat,50,M,A3
74136,29572,Kevin Ray,35,M,A1
74137,29572,Amol Balan,44,M,A2
74138,29572,Thomas Mahal,27,M,A3
74139,29573,Saumya Krishnan,17,F,A1
74140,29574,Ekansh Loyal,28,M,A1
74141,29574,Madhav Taneja,57,F,A2
74142,29575,Chanakya Zacharia,50,F,A1
74143,29575,Bhavna Dalal,69,M,A2
74144,29575,Tanvi Hari,30,F,A3
74145,29575,Damyanti Ghosh,66,F,A4
74146,29576,Jagvi Lanka,23,M,A1
74147,29576,Nathaniel Om,61,M,A2
74148,29577,Umang Thaker,27,M,A1
74149,29577,Anya Gara,39,M,A2
74150,29577,Wakeeta Shankar,61,F,A3
74151,29578,Falak Divan,31,F,A1
74152,29578,Arjun Kant,26,F,A2
74153,29579,Frado Sem,26,F,A1
74154,29579,Hiral Guha,64,M,A2
74155,29579,Max Dash,33,M,A3
74156,29580,Gaurangi Mannan,23,M,A1
74157,29580,Damyanti Bansal,46,M,A2
74158,29580,Theodore Boase,38,F,A3
74159,29580,Zilmil Vohra,41,F,A4
74160,29581,Samaksh Rattan,19,M,A1
74161,29582,Pavani Char,64,F,A1
74162,29582,Fitan Mitter,19,F,A2
74163,29582,Aarnav Sha,61,F,A3
74164,29582,Advaith Divan,65,M,A4
74165,29583,Samaksh Kohli,55,M,A1
74166,29583,Anvi Garde,59,M,A2
74167,29584,Madhav Memon,56,M,A1
74168,29585,Radha Agrawal,49,F,A1
74169,29585,Ikshita Varty,49,F,A2
74170,29585,Finn Din,66,M,A3
74171,29586,Parth Mander,25,M,A1
74172,29586,Kabir Sant,31,F,A2
74173,29587,Ekanta Narain,53,M,A1
74174,29588,Darika Balasubramanian,28,M,A1
74175,29588,Bina Anne,26,F,A2
74176,29589,Elijah Dube,48,M,A1
74177,29590,Janya Kara,39,M,A1
74178,29590,Charles Kumar,42,F,A2
74179,29591,Dhriti Memon,25,M,A1
74180,29591,Jyoti Dar,32,F,A2
74181,29591,Jasmit Banik,29,M,A3
74182,29591,Yuvraj Din,19,F,A4
74183,29592,Pallavi Bhatia,61,M,A1
74184,29592,Qadim Kaul,37,M,A2
74185,29592,Wishi Koshy,39,F,A3
74186,29592,Fariq Thakur,54,M,A4
74187,29593,Unni Mall,69,F,A1
74188,29593,Ati Lall,60,F,A2
74189,29593,Sarthak Badal,17,M,A3
74190,29594,Darika Seshadri,21,F,A1
74191,29595,Sarthak Natt,35,M,A1
74192,29596,Zansi Hegde,62,M,A1
74193,29596,Warhi Lala,24,F,A2
74194,29596,Abdul Sidhu,40,T,A3
74195,29596,Samar Minhas,59,M,A4
74196,29597,Jyoti Sarma,52,F,A1
74197,29597,Gautam Nayar,34,M,A2
74198,29598,Elijah Dalal,61,F,A1
74199,29599,Nakul Johal,38,T,A1
74200,29599,Maanas Devi,18,M,A2
74201,29599,Yachana Bhat,56,M,A3
74202,29600,Gaurangi Mukherjee,33,F,A1
74203,29600,Ekani Dani,63,F,A2
74204,29600,Farhan Basak,51,M,A3
74205,29601,Theodore Bobal,58,M,A1
74206,29601,Fitan Goda,49,M,A2
74207,29601,Banjeet Yadav,30,M,A3
74208,29601,Mason Palla,52,M,A4
74209,29602,Yutika Subramanian,47,M,A1
74210,29602,Aishani Khosla,68,M,A2
74211,29602,Anvi Parikh,63,M,A3
74212,29602,Turvi Sami,67,F,A4
74213,29603,Neel Gupta,19,M,A1
74214,29604,Advika Kant,25,F,A1
74215,29604,Pranit Yogi,69,M,A2
74216,29604,Amruta Chokshi,30,M,A3
74217,29605,Charan Mani,63,F,A1
74218,29605,Nihal Raghavan,56,M,A2
74219,29606,Qadim Kumar,53,M,A1
74220,29606,Harshil Savant,66,M,A2
74221,29606,Chandresh Nagy,59,M,A3
74222,29607,Tanish Agate,62,F,A1
74223,29607,Gautam Sidhu,33,M,A2
74224,29608,Wriddhish Johal,62,F,A1
74225,29608,Anthony Bandi,42,F,A2
74226,29608,Riya Hans,65,M,A3
74227,29609,Aahana Bail,62,M,A1
74228,29609,Adya Khosla,32,M,A2
74229,29609,Aarna Sahota,33,M,A3
74230,29609,Rudra Raval,43,F,A4
74231,29610,Ronith Chowdhury,56,M,A1
74232,29611,Vincent Pal,35,M,A1
74233,29612,Agastya Rajan,39,M,A1
74234,29612,Victor Hari,57,F,A2
74235,29612,Rajeshri Ramachandran,67,M,A3
74236,29612,Jonathan Pall,33,F,A4
74237,29613,Megha Shankar,22,M,A1
74238,29613,Yadavi Varty,62,M,A2
74239,29613,Tanay Kant,55,M,A3
74240,29613,Omya Chauhan,54,M,A4
74241,29614,Suhani Khatri,27,F,A1
74242,29614,Ikbal Dua,21,M,A2
74243,29614,Nitara Dugar,33,F,A3
74244,29614,Simon Kalita,23,F,A4
74245,29615,Nirja Buch,16,F,A1
74246,29615,Udyati Lata,23,M,A2
74247,29615,Kala Badami,52,M,A3
74248,29615,Andrew Dhingra,29,F,A4
74249,29616,Manbir Bora,37,M,A1
74250,29616,Aarav Deol,68,F,A2
74251,29616,Vidhi Yadav,42,M,A3
74252,29617,Liam Kadakia,16,M,A1
74253,29617,Amrita Madan,17,F,A2
74254,29618,Samesh Gulati,64,M,A1
74255,29618,Urvi Shan,19,M,A2
74256,29619,Priya Wali,30,M,A1
74257,29619,Ayaan Wali,27,F,A2
74258,29619,Turvi Chhabra,29,F,A3
74259,29619,Bimala Sur,34,F,A4
74260,29620,Logan Gola,22,F,A1
74261,29620,Viraj Suresh,63,F,A2
74262,29621,Omisha Saraf,20,M,A1
74263,29622,Januja Badami,63,F,A1
74264,29622,Qasim Reddy,49,M,A2
74265,29622,Lekha Pal,22,F,A3
74266,29623,Omisha Aurora,50,M,A1
74267,29623,Gaurang Naik,62,M,A2
74268,29623,Abdul Nadig,20,M,A3
74269,29623,Lajita Rana,67,M,A4
74270,29624,Nidhi Solanki,56,M,A1
74271,29624,Diya Sahota,38,M,A2
74272,29624,Chameli Dubey,51,M,A3
74273,29625,Bhavani Prabhakar,65,M,A1
74274,29626,Irya Virk,48,M,A1
74275,29627,Aarnav Khare,42,F,A1
74276,29627,Banjeet Subramanian,40,M,A2
74277,29627,Vaishnavi Choudhry,36,M,A3
74278,29628,Bhavya Samra,43,M,A1
74279,29628,Qabil Contractor,56,M,A2
74280,29628,Dipta Pall,47,M,A3
74281,29629,Neha Johal,60,M,A1
74282,29629,Vyanjana Bail,37,F,A2
74283,29630,Avi Karnik,17,F,A1
74284,29631,Jasmit Mitra,66,F,A1
74285,29632,Ayushman Ratti,53,F,A1
74286,29632,Pranav Dugar,65,M,A2
74287,29633,Oviya Bandi,68,M,A1
74288,29633,Krishna Raju,44,M,A2
74289,29633,Jeet Saha,66,F,A3
74290,29634,Tamanna Pandey,45,F,A1
74291,29634,Aradhana Dar,63,M,A2
74292,29634,Advaith Salvi,25,F,A3
74293,29634,Dev Kala,68,M,A4
74294,29635,Radha Chakraborty,30,M,A1
74295,29636,Libni Sridhar,61,M,A1
74296,29636,Luke Bava,22,M,A2
74297,29637,Yuvraj Lal,60,F,A1
74298,29638,Urishilla Sunder,38,F,A1
74299,29639,Falak Barad,16,F,A1
74300,29639,Wishi Doshi,65,F,A2
74301,29640,Chatresh Badal,37,F,A1
74302,29640,Mahika Om,61,M,A2
74303,29640,Vyanjana Badami,59,M,A3
74304,29641,Abdul Ben,60,M,A1
74305,29641,Azaan Bora,60,F,A2
74306,29641,Wishi Dasgupta,42,F,A3
74307,29641,Meera Varghese,53,M,A4
74308,29642,Aarav Sen,50,M,A1
74309,29643,Oliver Kapur,57,M,A1
74310,29644,Advika Thakkar,30,M,A1
74311,29644,Yashica Mutti,19,F,A2
74312,29644,Waida Sant,63,M,A3
74313,29644,Gautami Kara,43,M,A4
74314,29645,Upma Loke,28,M,A1
74315,29645,Orinder Bumb,47,F,A2
74316,29646,Qushi Oommen,20,F,A1
74317,29647,Wriddhish Dada,26,M,A1
74318,29648,Nilima Nayar,66,F,A1
74319,29648,Ladli Rastogi,29,M,A2
74320,29648,Jai Korpal,33,M,A3
74321,29649,Turvi Sengupta,19,M,A1
74322,29650,Ojas Tank,59,M,A1
74323,29650,Rayaan Dhar,36,F,A2
74324,29651,Yochana Brar,59,F,A1
74325,29651,Chasmum Memon,57,F,A2
74326,29652,Elijah Garg,29,F,A1
74327,29653,Aahana Prakash,31,M,A1
74328,29653,Garima Roy,22,M,A2
74329,29653,Krishna Comar,48,M,A3
74330,29654,Nitara Nagar,57,M,A1
74331,29654,Abeer Lala,25,M,A2
74332,29654,Finn Maharaj,49,M,A3
74333,29655,Warda Kulkarni,44,M,A1
74334,29655,Wyatt Guha,52,M,A2
74335,29655,Anmol Deol,63,M,A3
74336,29656,Jeevika Cheema,20,M,A1
74337,29656,Gagan Chowdhury,70,F,A2
74338,29656,Hiral Raj,46,F,A3
74339,29656,Ethan Bala,25,F,A4
74340,29657,Patrick Krish,35,M,A1
74341,29657,Ansh Kannan,21,F,A2
74342,29658,Aahana Varghese,47,F,A1
74343,29659,Upasna Panchal,33,M,A1
74344,29660,Fiyaz Yadav,32,F,A1
74345,29661,Keya Sabharwal,45,M,A1
74346,29662,Upkaar Keer,26,M,A1
74347,29663,Advay Vyas,64,F,A1
74348,29663,Advaith Sankar,61,M,A2
74349,29664,Advik Sidhu,44,M,A1
74350,29664,Varsha Banik,52,M,A2
74351,29664,Xavier Dugar,62,M,A3
74352,29664,Jalsa Parmar,58,M,A4
74353,29665,Sai Gera,25,M,A1
74354,29666,Andrew Balan,55,M,A1
74355,29666,Faris Madan,50,M,A2
74356,29666,Warinder Bajaj,45,M,A3
74357,29666,Hemang Kuruvilla,63,F,A4
74358,29667,Idika Master,32,F,A1
74359,29667,Thomas Ganesan,60,M,A2
74360,29668,Aarini Lalla,28,M,A1
74361,29668,Eesha Raju,32,F,A2
74362,29669,Manbir Rama,20,M,A1
74363,29670,Ishani Chadha,68,M,A1
74364,29670,Harinakshi Nanda,27,M,A2
74365,29671,Riya Zacharia,30,M,A1
74366,29672,Arin Lad,36,M,A1
74367,29672,Urvi Ramesh,51,M,A2
74368,29672,Advay Dey,20,F,A3
74369,29672,Jackson Varkey,19,M,A4
74370,29673,William Brar,51,M,A1
74371,29673,Ekalinga Dayal,27,F,A2
74372,29673,Rachita Comar,65,M,A3
74373,29673,Tanish Kumer,34,F,A4
74374,29674,Anamika Bedi,69,M,A1
74375,29674,Geetika Reddy,49,M,A2
74376,29674,Raksha Roy,43,M,A3
74377,29675,Wahab Vasa,21,F,A1
74378,29675,Pahal Bath,56,M,A2
74379,29675,Harinakshi Chaudry,16,M,A3
74380,29676,Ekaraj Suri,52,M,A1
74381,29676,Baghyawati Kala,63,M,A2
74382,29677,Nihal Ahluwalia,40,F,A1
74383,29677,Yash More,45,M,A2
74384,29677,Hemang Tailor,61,F,A3
74385,29678,David Rout,51,F,A1
74386,29678,Kashvi Sem,46,M,A2
74387,29679,Sachi Bansal,35,M,A1
74388,29680,Gagan Konda,25,M,A1
74389,29680,Ishita Khurana,35,M,A2
74390,29681,Akshay Mahajan,27,M,A1
74391,29681,Yoshita Dubey,39,M,A2
74392,29681,Hritik Talwar,66,F,A3
74393,29681,Jeevika Manda,19,M,A4
74394,29682,Faris Kar,51,M,A1
74395,29682,Praneel Chaudhari,34,M,A2
74396,29682,Kashvi Datta,17,F,A3
74397,29682,Sai Chauhan,62,M,A4
74398,29683,Nitara Karpe,69,M,A1
74399,29684,Vivaan Mital,49,F,A1
74400,29685,Ethan Saha,68,M,A1
74401,29685,Zilmil Sani,43,M,A2
74402,29685,Idika Khanna,16,M,A3
74403,29685,William Badal,53,M,A4
74404,29686,Pavani Natt,67,M,A1
74405,29686,Nathaniel Thaker,63,M,A2
74406,29687,Darika Magar,44,F,A1
74407,29687,Omkaar Chandra,28,M,A2
74408,29687,Manthan Chauhan,65,F,A3
74409,29688,Ikbal Ramesh,33,M,A1
74410,29688,Vrinda Luthra,21,F,A2
74411,29688,Divya Pradhan,68,M,A3
74412,29689,Gauri Pal,70,F,A1
74413,29689,Frederick Kuruvilla,40,F,A2
74414,29689,Ira Wali,67,M,A3
74415,29690,Yatan Dube,33,F,A1
74416,29690,Janaki Mannan,54,M,A2
74417,29691,Dakshesh Kothari,58,F,A1
74418,29692,Vrishti Sastry,20,M,A1
74419,29692,Sara Bhatt,38,M,A2
74420,29692,Anthony Varma,41,M,A3
74421,29692,Amaira Ramanathan,38,T,A4
74422,29693,Nidra Dhar,37,F,A1
74423,29693,Gopal Krishnamurthy,27,M,A2
74424,29693,Tejas Balan,35,M,A3
74425,29694,Manbir Pradhan,66,M,A1
74426,29694,Zayan Bhatt,42,M,A2
74427,29694,Elijah Raj,62,F,A3
74428,29694,Frederick Bera,23,M,A4
74429,29695,Aarav Palla,47,M,A1
74430,29695,Xavier Shah,30,M,A2
74431,29695,Chavvi Ram,45,M,A3
74432,29696,Oeshi Borra,55,F,A1
74433,29697,Dayita Chaudhary,57,M,A1
74434,29697,Gavin Gade,26,F,A2
74435,29698,Zehaan Brar,41,M,A1
74436,29698,Chameli Lata,48,M,A2
74437,29699,Krishna Bhasin,36,M,A1
74438,29699,Shaurya Brahmbhatt,51,M,A2
74439,29699,Liam Krishnamurthy,51,F,A3
74440,29700,Idika Dutt,20,F,A1
74441,29700,Niharika Ganesan,19,M,A2
74442,29700,Dayamai Choudhry,31,M,A3
74443,29700,Kritika Goel,53,M,A4
74444,29701,Siddharth Nayak,22,F,A1
74445,29701,Parth Parekh,54,M,A2
74446,29702,Kabir Dani,51,M,A1
74447,29702,Anthony Narang,66,M,A2
74448,29702,Falan Swamy,40,F,A3
74449,29702,Tanveer Dani,36,F,A4
74450,29703,Patrick Sibal,65,F,A1
74451,29704,Dhruv Pal,35,M,A1
74452,29705,Xiti Dave,51,F,A1
74453,29705,Upasna Pal,18,M,A2
74454,29706,Aarnav Singh,32,M,A1
74455,29707,Odika Vasa,56,M,A1
74456,29707,Vinaya Muni,70,F,A2
74457,29708,Abha Nath,66,F,A1
74458,29708,Aradhana Lad,54,M,A2
74459,29709,Shravya Dutta,16,M,A1
74460,29710,Imaran Varkey,64,F,A1
74461,29711,Edhitha Bhat,50,M,A1
74462,29711,David Setty,59,F,A2
74463,29711,Manbir Ganguly,66,M,A3
74464,29711,Chatresh Prasad,47,M,A4
74465,29712,Devika Keer,45,M,A1
74466,29712,Chandani Bava,57,M,A2
74467,29712,Indira Chokshi,35,F,A3
74468,29712,Tristan Dube,69,M,A4
74469,29713,Thomas Kadakia,61,M,A1
74470,29713,Zaitra Dugar,19,F,A2
74471,29714,Kevin Raval,40,F,A1
74472,29714,Chanakya Lad,46,M,A2
74473,29714,Hitesh Hans,55,M,A3
74474,29714,Maanas Rajagopal,63,M,A4
74475,29715,Chanakya Barman,60,M,A1
74476,29716,Gaurang Bhatnagar,62,F,A1
74477,29716,Chanakya Krishna,52,F,A2
74478,29716,Tristan Kakar,19,M,A3
74479,29717,Jalsa Natt,59,M,A1
74480,29718,Azaan Chana,58,F,A1
74481,29718,Bhavya Amble,16,F,A2
74482,29718,Vinaya Kamdar,58,M,A3
74483,29718,Daksh Pai,25,F,A4
74484,29719,Ishanvi Mangal,43,M,A1
74485,29720,Abhimanyu Thakkar,23,M,A1
74486,29720,Sanya Nagi,52,M,A2
74487,29720,Zansi Agate,65,M,A3
74488,29720,Warjas Sem,70,M,A4
74489,29721,Harrison Varty,36,M,A1
74490,29721,Raksha Gade,30,F,A2
74491,29721,Anya Nanda,22,F,A3
74492,29722,Bishakha Ghose,30,M,A1
74493,29723,Watika Jain,30,F,A1
74494,29723,Nandini Chokshi,61,M,A2
74495,29723,Triveni Toor,18,F,A3
74496,29724,Prisha Kale,70,F,A1
74497,29725,Aadi Jayaraman,42,M,A1
74498,29725,Vanya Wali,59,M,A2
74499,29725,Ria Nazareth,22,M,A3
74500,29725,Forum Sule,56,M,A4
74501,29726,Kamya Rana,47,M,A1
74502,29726,Riya Ahuja,28,M,A2
74503,29727,Vidhi Kannan,61,F,A1
74504,29727,Charita Warrior,26,M,A2
74505,29727,Yashawini Chokshi,36,F,A3
74506,29728,Aahana Prabhakar,45,F,A1
74507,29728,Amol Munshi,23,M,A2
74508,29728,Pranit Rastogi,36,M,A3
74509,29729,Michael Acharya,59,M,A1
74510,29729,Aashi Sengupta,65,M,A2
74511,29729,Arya Prakash,34,F,A3
74512,29730,Niharika Choudhury,53,M,A1
74513,29730,Alka Suri,22,M,A2
74514,29731,Bishakha Bawa,33,M,A1
74515,29731,Advik Ramakrishnan,16,M,A2
74516,29731,Rehaan Shenoy,60,M,A3
74517,29731,Upkaar Gill,34,F,A4
74518,29732,Dipta Bose,60,M,A1
74519,29732,Anthony Sant,40,F,A2
74520,29732,Lavanya Bir,66,M,A3
74521,29732,Inaya Kamdar,45,M,A4
74522,29733,Falak Gupta,56,F,A1
74523,29733,Neel Gole,49,M,A2
74524,29733,Hiral Toor,17,M,A3
74525,29734,Abdul Khurana,38,M,A1
74526,29735,Falan Basu,55,F,A1
74527,29736,Logan Mishra,40,F,A1
74528,29736,Bhavna Varghese,28,M,A2
74529,29736,Chaaya Kala,48,T,A3
74530,29736,Yutika Kari,31,F,A4
74531,29737,Victor Grewal,28,F,A1
74532,29737,Kai Bala,34,M,A2
74533,29737,Radhika Lad,35,M,A3
74534,29737,Jyoti Bhatnagar,33,M,A4
74535,29738,Faras Vasa,31,M,A1
74536,29738,Dominic Pau,45,F,A2
74537,29739,Faqid Ghosh,68,M,A1
74538,29739,Reyansh Mittal,66,F,A2
74539,29739,Gaurika Randhawa,64,M,A3
74540,29740,Lopa Goda,41,M,A1
74541,29740,Netra Panchal,38,F,A2
74542,29740,Max Guha,66,F,A3
74543,29741,Zarna Dasgupta,66,M,A1
74544,29741,Yashica Bail,56,F,A2
74545,29741,Vrinda Ganguly,19,F,A3
74546,29742,Mitesh Parsa,53,F,A1
74547,29743,Yamini Chanda,31,T,A1
74548,29743,Yug Keer,55,M,A2
74549,29744,Nimrat Babu,50,F,A1
74550,29745,Parth Tata,17,M,A1
74551,29746,Darpan Reddy,17,M,A1
74552,29747,Qadim Oak,23,M,A1
74553,29747,Veer Vasa,36,M,A2
74554,29748,Anamika Setty,29,F,A1
74555,29749,Bhavini Saraf,44,M,A1
74556,29749,Shaurya Ramaswamy,33,F,A2
74557,29750,Girish Radhakrishnan,38,M,A1
74558,29750,Omaja Ben,68,F,A2
74559,29751,Pallavi Dugal,55,F,A1
74560,29752,Chandresh Mukherjee,38,F,A1
74561,29752,Ishwar Pau,66,M,A2
74562,29753,Anmol Biswas,30,M,A1
74563,29753,Upasna Manne,17,M,A2
74564,29753,Garima Joshi,60,M,A3
74565,29753,Qadim Sarin,22,M,A4
74566,29754,Qasim Suri,53,F,A1
74567,29755,Vamakshi Yadav,69,M,A1
74568,29755,Wridesh Hora,55,F,A2
74569,29755,Veer Badami,44,F,A3
74570,29756,Kevin Kanda,32,M,A1
74571,29756,Vansha Golla,51,M,A2
74572,29757,Pavani Kannan,23,M,A1
74573,29758,Qadim Varughese,68,F,A1
74574,29758,Devika Butala,36,M,A2
74575,29759,Quincy Chandra,65,M,A1
74576,29759,Fariq Baria,59,F,A2
74577,29759,Zansi Kamdar,24,M,A3
74578,29759,Saanvi Basak,19,F,A4
74579,29760,Imaran Raju,16,M,A1
74580,29760,Eiravati Arora,20,F,A2
74581,29761,Yashodhara Dubey,33,F,A1
74582,29761,Yatan Mandal,24,M,A2
74583,29761,Rachit Bhatia,39,M,A3
74584,29762,Agastya Sarin,65,M,A1
74585,29762,Leena Prabhakar,18,M,A2
74586,29762,Dipta Pradhan,53,M,A3
74587,29762,Luke Muni,33,M,A4
74588,29763,Vedant Prasad,65,M,A1
74589,29764,Varsha Yogi,31,M,A1
74590,29764,Tanish Bir,31,M,A2
74591,29764,Manthan Sule,23,M,A3
74592,29764,Lipika Bhakta,23,M,A4
74593,29765,Yashica Karnik,59,M,A1
74594,29765,Sai Srinivasan,43,M,A2
74595,29765,Balveer Sarkar,64,F,A3
74596,29766,Patrick Pant,44,M,A1
74597,29766,Triya Pandit,19,F,A2
74598,29766,Ikshita Bhattacharyya,20,M,A3
74599,29767,Devansh Sodhi,58,M,A1
74600,29767,Ekalinga Agrawal,64,F,A2
74601,29767,Urvi Rai,18,M,A3
74602,29768,Brinda Sundaram,27,M,A1
74603,29768,Qarin Bedi,32,M,A2
74604,29768,Chaman Varty,28,M,A3
74605,29769,Abha Sampath,35,M,A1
74606,29769,Upasna Memon,67,M,A2
74607,29770,Ayush Bakshi,40,M,A1
74608,29770,Falak Kadakia,40,M,A2
74609,29770,Hritik Jayaraman,24,M,A3
74610,29771,Utkarsh Hari,40,M,A1
74611,29771,Jairaj Ramachandran,44,M,A2
74612,29772,Jagdish Sunder,18,M,A1
74613,29772,Ekiya Shah,67,F,A2
74614,29773,David Madan,70,M,A1
74615,29773,Raksha Tailor,49,F,A2
74616,29774,Ansh Soman,33,F,A1
74617,29774,Radha Saxena,28,M,A2
74618,29774,Ayaan Dass,55,M,A3
74619,29774,Jack Zachariah,64,F,A4
74620,29775,Yug Balakrishnan,28,F,A1
74621,29775,Ekani Bala,24,F,A2
74622,29775,Nihal Mammen,17,F,A3
74623,29776,Gavin Mohanty,31,F,A1
74624,29776,Nidra Kakar,47,M,A2
74625,29777,Reva Anand,69,M,A1
74626,29777,Ucchal Sarin,17,M,A2
74627,29777,Dalaja Badal,61,M,A3
74628,29777,Ojasvi Gandhi,61,F,A4
74629,29778,Urishilla Butala,38,M,A1
74630,29778,Sachi Singhal,35,M,A2
74631,29779,Meghana Swaminathan,67,F,A1
74632,29779,Indrajit Gour,53,F,A2
74633,29780,Samarth Kannan,69,M,A1
74634,29780,Odika Bhatt,18,F,A2
74635,29780,Damini Ramaswamy,20,M,A3
74636,29781,Omkaar Bath,44,F,A1
74637,29781,Yamini Choudhury,54,M,A2
74638,29782,Elijah Muni,63,M,A1
74639,29782,Charles Borah,62,M,A2
74640,29782,Ansh Comar,23,F,A3
74641,29782,Darpan Bal,54,F,A4
74642,29783,Madhavi Sawhney,31,F,A1
74643,29783,Sai Bajaj,67,M,A2
74644,29783,Falan Walia,30,F,A3
74645,29784,Yashvi Anand,55,M,A1
74646,29785,Samesh Shenoy,67,F,A1
74647,29785,Brinda Hans,33,M,A2
74648,29785,Rachita Sekhon,59,F,A3
74649,29786,Qadim Din,53,M,A1
74650,29786,Mugdha Menon,38,M,A2
74651,29787,Wazir Vala,60,F,A1
74652,29787,Yahvi Krishnan,45,M,A2
74653,29787,Damini Sawhney,67,M,A3
74654,29788,Balveer Pandya,42,F,A1
74655,29788,Frederick Nagi,68,M,A2
74656,29788,Darika Sundaram,19,M,A3
74657,29788,Falan Mangal,69,M,A4
74658,29789,Harish Bandi,66,M,A1
74659,29790,Joshua Reddy,36,F,A1
74660,29791,Dhriti Ramaswamy,25,M,A1
74661,29791,Zashil Hegde,50,M,A2
74662,29792,Hritik Behl,23,F,A1
74663,29793,Vincent Pal,46,M,A1
74664,29793,Odika Shah,37,M,A2
74665,29793,Meghana Dar,39,M,A3
74666,29794,Ayushman Sethi,17,F,A1
74667,29794,Ayushman Saha,21,M,A2
74668,29794,Joshua Sane,18,F,A3
74669,29795,Widisha Korpal,62,M,A1
74670,29795,Anya Subramanian,35,M,A2
74671,29796,Dakshesh Bhavsar,41,F,A1
74672,29797,Garima Mital,57,M,A1
74673,29797,Anika Ahuja,60,M,A2
74674,29797,Azaan Dada,45,M,A3
74675,29797,Nidhi Barad,42,M,A4
74676,29798,Aarnav Grover,26,M,A1
74677,29798,Mahika Hayre,28,M,A2
74678,29799,Gaurangi Parmer,61,F,A1
74679,29799,Krishna Devi,39,M,A2
74680,29800,Lavanya Rau,21,F,A1
74681,29800,Umang Manne,29,M,A2
74682,29801,Tanvi Mandal,48,F,A1
74683,29801,Warjas Dhaliwal,28,M,A2
74684,29801,Vyanjana Srivastava,52,M,A3
74685,29801,Jackson Chana,39,F,A4
74686,29802,Banjeet Varughese,57,F,A1
74687,29802,Omisha Memon,63,M,A2
74688,29802,Raksha Srivastava,17,M,A3
74689,29802,Yashawini Nori,57,F,A4
74690,29803,Upma Bhatti,51,M,A1
74691,29803,Matthew Sarma,43,M,A2
74692,29803,Ridhi Kulkarni,26,M,A3
74693,29804,Praneel Mander,58,M,A1
74694,29805,Sneha Sampath,52,M,A1
74695,29805,Reyansh Viswanathan,23,M,A2
74696,29805,Darsh Sandal,60,M,A3
74697,29805,Zaid Sachdev,64,M,A4
74698,29806,Harrison Sankar,52,F,A1
74699,29806,Henry Badami,28,M,A2
74700,29806,Tanmayi Magar,52,M,A3
74701,29806,Ekalinga Gill,18,M,A4
74702,29807,Yahvi Kala,42,F,A1
74703,29807,Harsh Merchant,29,M,A2
74704,29807,Aishani Tata,38,M,A3
74705,29807,Janaki Mangat,68,F,A4
74706,29808,Chaitaly Taneja,44,F,A1
74707,29808,Varsha Mistry,61,F,A2
74708,29809,Upma Doctor,25,M,A1
74709,29810,Harsh Roy,61,F,A1
74710,29810,Damyanti Jhaveri,41,M,A2
74711,29811,Advik Pai,65,F,A1
74712,29811,Faraj Lalla,27,M,A2
74713,29811,Dayamai Kata,29,M,A3
74714,29812,Lavanya Balasubramanian,25,F,A1
74715,29813,Ucchal Tank,23,F,A1
74716,29813,Jeet Deshmukh,52,M,A2
74717,29814,Rushil Kumer,31,F,A1
74718,29814,Rachit Narayan,63,M,A2
74719,29815,Qushi Dhar,52,F,A1
74720,29816,Bakhshi Randhawa,32,M,A1
74721,29816,Abeer Dass,62,F,A2
74722,29816,Manya Ahuja,35,F,A3
74723,29816,Anirudh Bava,25,M,A4
74724,29817,Zinal Oommen,51,M,A1
74725,29817,Yachana Salvi,47,F,A2
74726,29817,Omkaar Jain,70,M,A3
74727,29818,Qarin Natarajan,55,M,A1
74728,29818,Priya Mangal,59,F,A2
74729,29819,Vrishti Raj,21,M,A1
74730,29820,Henry Rao,57,F,A1
74731,29820,Ubika Baria,19,F,A2
74732,29820,Aadi Suresh,43,M,A3
74733,29820,Nihal Sibal,20,F,A4
74734,29821,Sathvik Bir,43,M,A1
74735,29821,Wahab Pradhan,70,F,A2
